PLAYER_ID,PLAYER_NAME,PTS,EFG_PCT,USG_PCT,STL,BLK,DREB,Fear_Factor
1631230,DOMINICK BARLOW,13.7,0.584,0.1945,1.7999999999999998,2.2,3.9000000000000004,3.0859749999999995
1641816,HUNTER TYSON,14.600000000000001,0.642,0.23299999999999998,1.5,0.4,3.9,3.0808499999999994
1630679,ETHAN THOMPSON,15.55,0.475,0.2525,2.8,0.4,2.5,3.0803749999999996
1630606,JAVONTE SMART,16.05,0.583,0.20450000000000002,1.8,0.4,2.35,3.072275
1631266,KYLER EDWARDS,15.0,0.519,0.182,1.2,0.4,3.8,3.0710999999999995
1631113,KENNEDY CHANDLER,14.2,0.513,0.224,3.6,1.2000000000000002,2.95,3.0686999999999998
1629034,RAY SPALDING,13.1,0.548,0.212,1.9,1.9,4.5,3.0664
1629631,DE'ANDRE HUNTER,15.6,0.547,0.204,0.7,0.3,3.4,3.0650000000000004
1631109,MARK WILLIAMS,12.7,0.649,0.162,0.8,1.1,5.7,3.0566
1628391,D.J. WILSON,11.333333333333334,0.833,0.19733333333333333,1.8,5.4,4.133333333333334,3.0562000000000005
1629617,REGGIE PERRY,11.8,0.647,0.236,0.2,0.6,7.0,3.0448
202685,JONAS VALANČIŪNAS,12.2,0.585,0.207,0.4,0.8,6.5,3.04305
1629653,DEVON DOTSON,15.1,0.541,0.195,1.3,0.2,3.5,3.0399499999999997
1628978,DONTE DIVINCENZO,15.5,0.584,0.209,1.3,0.4,2.9,3.0356499999999995
1629647,DARIUS BAZLEY,12.15,0.633,0.1805,1.8,2.9000000000000004,4.65,3.0261750000000003
1627763,MALCOLM BROGDON,15.7,0.522,0.226,0.7,0.2,3.1,3.0258000000000003
1631306,COLE SWIDER,14.166666666666666,0.665,0.207,1.4,1.0,3.6666666666666665,3.01905
1626169,STANLEY JOHNSON,14.2,0.561,0.217,1.0,0.5,4.2,3.01725
1630660,KENDRIC DAVIS,14.5,0.511,0.2105,2.3,0.1,3.5,3.0137749999999994
1628778,PAUL WATSON,14.5,0.626,0.181,1.0,0.7,3.6,2.9948500000000005
202738,ISAIAH THOMAS,16.9,0.552,0.2655,1.3,0.0,1.4,2.9927249999999996
1628384,OG ANUNOBY,14.7,0.577,0.173,1.4,0.7,3.2,2.98385
1631220,DEREON SEABRON,13.2,0.587,0.20350000000000001,1.7999999999999998,0.7,4.4,2.975425
1631255,KARLO MATKOVIĆ,12.15,0.645,0.2,1.8,4.1,3.65,2.9715000000000003
1630233,NATHAN KNIGHT,12.8,0.517,0.205,0.6,1.0,5.3,2.96915
1627826,IVICA ZUBAC,11.7,0.649,0.165,0.3,1.2,6.3,2.9670499999999995
203901,ELFRID PAYTON,12.5,0.463,0.207,1.6,0.7,5.2,2.95115
203932,AARON GORDON,13.9,0.584,0.174,0.8,0.6,4.1,2.9478999999999997
1629675,NAZ REID,13.5,0.576,0.223,0.8,0.9,4.3,2.94615
1630699,MARJON BEAUCHAMP,14.899999999999999,0.557,0.20750000000000002,1.6,0.2,2.85,2.9400250000000003
1629663,LOUIS KING,12.95,0.523,0.184,2.1,1.8,3.8,2.9372000000000003
1641913,VINCENT VALERIO-BODON,13.0,0.625,0.238,0.0,1.0,5.0,2.9357
1626154,RJ HUNTER,14.9,0.565,0.217,1.2,0.8,2.7,2.93555
1630600,ISAIAH MOBLEY,12.600000000000001,0.553,0.237,1.2,1.6,4.55,2.92865
1631221,COLLIN GILLESPIE,12.700000000000001,0.548,0.1925,2.9,0.3,4.3,2.9284749999999997
1631197,JARED RHODEN,13.2,0.588,0.188,1.7,1.4,3.8,2.9282999999999997
1628370,MALIK MONK,15.4,0.526,0.247,0.6,0.5,2.6,2.9247500000000004
1628021,DAVID NWABA,14.0,0.6,0.185,0.3,1.3,3.7,2.92275
203991,CLINT CAPELA,11.5,0.571,0.167,0.6,1.5,6.0,2.9217499999999994
1628432,DAVON REED,13.3,0.556,0.18,1.0,0.5,4.5,2.9207
1641754,SETH LUNDY,13.600000000000001,0.621,0.225,0.9,1.7,3.45,2.91045
1629497,MARINA MABREY,15.0,0.502,0.23,0.7,0.5,2.9,2.9099000000000004
1630750,OBADIAH NOEL,13.8,0.495,0.189,1.2,0.3,4.0,2.9098499999999996
1629875,XAVIER MOON,13.5,0.536,0.22849999999999998,2.0999999999999996,2.0,2.9,2.908975
1630534,OCHAI AGBAJI,12.1,0.494,0.203,1.4,2.2,4.6000000000000005,2.90425
1631093,JADEN IVEY,15.5,0.492,0.245,0.8,0.5,2.3,2.9026499999999995
27718,HUNTER HALE,16.3,0.706,0.247,0.3,0.0,1.7,2.9007499999999995
1630548,JOHNNY JUZANG,14.7,0.619,0.2105,0.8999999999999999,0.8999999999999999,2.65,2.892874999999999
1630227,DAISHEN NIX,13.450000000000001,0.5,0.269,3.1999999999999997,0.6,3.0,2.89285
1629479,TEAIRA MCCOWAN,11.9,0.551,0.188,0.5,1.2,5.6,2.8909
1629023,P.J. WASHINGTON,12.9,0.518,0.185,1.0,0.8,4.5,2.87635
1627747,CARIS LEVERT,14.0,0.487,0.224,1.1,0.5,3.5,2.876
1630215,JARED BUTLER,13.833333333333334,0.582,0.2356666666666667,3.9000000000000004,0.9,1.8666666666666665,2.8667499999999997
1631124,JULIAN STRAWTHER,15.15,0.529,0.237,0.9,1.7,1.7,2.86385
1641729,BRICE SENSABAUGH,13.5,0.54,0.2465,1.7000000000000002,0.5,3.5,2.859975
1631200,KRIS MURRAY,12.850000000000001,0.583,0.1785,1.9,1.0,3.8,2.858375
1641716,JARACE WALKER,12.9,0.547,0.2105,1.5,1.6,3.6500000000000004,2.855975
1627737,MARQUESE CHRISS,13.4,0.468,0.313,0.9,0.9,3.8,2.8555499999999996
203935,MARCUS SMART,14.5,0.519,0.225,2.1,0.3,2.4,2.85255
1627673,JONQUEL JONES,11.3,0.575,0.193,0.6,1.3,5.8,2.85145
1631097,BENNEDICT MATHURIN,14.8,0.501,0.228,0.6,0.2,2.9,2.8494
1630206,JAY SCRUBB,14.4,0.537,0.26,1.2,0.8,2.6,2.8464
1627751,JAKOB POELTL,11.1,0.656,0.16,0.7,1.5,5.7,2.8402
1630180,SADDIQ BEY,13.7,0.497,0.163,0.8,0.2,3.9,2.83885
1630610,DEJON JARREAU,11.4,0.505,0.21000000000000002,1.9,0.8,5.25,2.8325
1641741,RICKY COUNCIL IV,14.700000000000001,0.524,0.234,0.8,0.8999999999999999,2.4,2.8324
1631159,LEONARD MILLER,12.55,0.547,0.244,1.6,0.7,4.2,2.8310000000000004
1630581,JOSH GIDDEY,12.3,0.523,0.223,0.7,0.6,5.0,2.83055
1630580,JOE WIESKAMP,13.25,0.592,0.1765,1.3,1.8,3.1,2.8298749999999995
1641734,EMONI BATES,13.350000000000001,0.496,0.23349999999999999,0.8999999999999999,0.7,3.75,2.819225
1630792,MALCOLM HILL,13.55,0.615,0.21000000000000002,1.9000000000000001,0.3,3.0999999999999996,2.817
202711,BOJAN BOGDANOVIĆ,15.2,0.551,0.242,0.5,0.1,2.3,2.8164999999999996
1631173,TERQUAVION SMITH,14.95,0.52,0.26449999999999996,2.2,0.5,1.5,2.813675
1629718,CHARLIE BROWN JR.,12.399999999999999,0.579,0.21150000000000002,2.7,1.7000000000000002,3.1500000000000004,2.810025
1641890,TYLER SMITH,13.4,0.549,0.23,0.7,1.0,3.5,2.8068
203825,KAYLA MCBRIDE,14.3,0.518,0.197,1.2,0.2,2.8,2.80315
1642024,ALEX REESE,13.2,0.58,0.247,0.7,1.5,3.3,2.79305
1629655,DANIEL GAFFORD,11.0,0.725,0.145,0.9,2.1,5.0,2.79175
1629060,RUI HACHIMURA,13.6,0.609,0.182,0.6,0.4,3.5,2.7890999999999995
201572,BROOK LOPEZ,12.5,0.583,0.156,0.5,2.4,3.7,2.7875000000000005
1628960,GRAYSON ALLEN,13.5,0.649,0.143,0.9,0.6,3.3,2.78375
1631131,OSCAR TSHIEBWE,10.35,0.59,0.198,1.1,1.1,6.1,2.7802
1630535,GREG BROWN III,10.266666666666666,0.67,0.19733333333333333,1.5,5.8,3.5,2.7760999999999996
203501,TIM HARDAWAY JR.,14.4,0.51,0.22,0.5,0.1,2.9,2.775
201950,JRUE HOLIDAY,12.5,0.581,0.161,0.9,0.8,4.2,2.77285
1629674,NEEMIAS QUETA,9.566666666666668,0.658,0.19000000000000003,2.1,4.2,4.7,2.7726000000000006
1641936,MILES NORRIS,12.7,0.561,0.16,0.9,0.8,4.0,2.7687
1628982,MELVIN FRAZIER JR.,10.7,0.553,0.159,1.6,0.5,5.8,2.76695
1630186,JAHMI'US RAMSEY,12.233333333333334,0.609,0.20366666666666666,2.5,0.2,3.8000000000000003,2.75985
1631120,JD DAVISON,12.9,0.489,0.23600000000000002,2.1,1.1,3.0,2.7582000000000004
1630243,TREVELIN QUEEN,12.6,0.541,0.1985,2.8,1.0,2.95,2.755475
1641915,CALEB DANIELS,12.9,0.509,0.168,0.8,0.8,3.8,2.7520000000000002
1631309,TREVOR HUDGINS,14.5,0.532,0.175,0.7,0.2,2.5,2.75015
1629661,CAMERON JOHNSON,13.4,0.557,0.19,0.8,0.3,3.4,2.7424
1630562,MATT HURT,12.2,0.598,0.1765,1.0,1.9,3.6500000000000004,2.741075
1630695,MICAH POTTER,10.7,0.594,0.1775,1.2,2.1,4.949999999999999,2.7404249999999997
1641732,COLBY JONES,11.65,0.588,0.2125,2.5,1.0,3.85,2.7369750000000006
1628886,JORDIN CANADA,13.3,0.455,0.205,2.3,0.2,2.8,2.72425
1630312,ROBERT BAKER,11.45,0.521,0.2305,1.2999999999999998,1.5,4.35,2.7187749999999995
1631495,DONOVAN WILLIAMS,13.700000000000001,0.543,0.226,1.0,0.5,2.65,2.7075000000000005
1630539,KAI JONES,9.4,0.646,0.14750000000000002,4.7,2.9,3.8,2.7013249999999998
1631169,JOSH MINOTT,12.8,0.543,0.222,1.5,1.9,2.55,2.6994
1631106,TARI EASON,10.9,0.518,0.201,1.4,1.0,5.0,2.69875
1629683,QUINNDARY WEATHERSPOON,11.8,0.555,0.2495,3.9000000000000004,0.8,2.8499999999999996,2.698425
1641733,NICK SMITH JR.,13.8,0.513,0.251,1.2,0.5,2.4,2.6977499999999996
1630620,DARIUS DAYS,11.7,0.591,0.176,1.7999999999999998,0.1,4.35,2.6945999999999994
1630296,BRAXTON KEY,10.0,0.484,0.18400000000000002,3.7,3.0999999999999996,3.733333333333333,2.6944000000000004
1641707,TAYLOR HENDRICKS,11.05,0.56,0.1655,1.5,2.0,4.2,2.686825
1630322,LINDY WATERS III,12.600000000000001,0.649,0.19,1.7000000000000002,1.0,2.9000000000000004,2.6858000000000004
1641757,JORDAN MILLER,13.05,0.529,0.1995,1.7,0.7,2.75,2.685725
1641730,NOAH CLOWNEY,11.5,0.534,0.177,1.4,2.6,3.5,2.68335
1641998,TREY JEMISON III,10.2,0.632,0.14550000000000002,1.2,2.0,5.1,2.6832249999999997
203471,DENNIS SCHRÖDER,14.0,0.509,0.202,0.8,0.2,2.5,2.6821
1630777,JEREMIAH TILMON,11.6,0.616,0.183,0.5,1.2,4.4,2.67815
1630592,JALEN WILSON,12.65,0.502,0.1825,1.0,0.5,3.6,2.6777750000000005
1629117,WENYEN GABRIEL,10.049999999999999,0.581,0.1875,1.4,2.3,4.95,2.671825
1641720,JALEN HOOD-SCHIFINO,13.15,0.551,0.2475,1.2000000000000002,0.7,2.7,2.667325
1641891,IZAN ALMANSA,11.7,0.565,0.167,0.8,0.5,4.5,2.66555
1630564,RAIQUAN GRAY,10.9,0.676,0.21333333333333335,3.0,1.5,3.5,2.6647
1630929,HENRI DRELL,10.35,0.499,0.1895,2.3,1.7000000000000002,4.550000000000001,2.663225
1626181,NORMAN POWELL,13.9,0.594,0.193,0.6,0.3,2.4,2.6602499999999996
1631311,LESTER QUINONES,14.65,0.563,0.271,2.3,0.1,0.85,2.6582499999999993
203952,ANDREW WIGGINS,13.2,0.511,0.206,0.6,0.6,3.0,2.6530999999999993
204333,NATASHA CLOUD,12.7,0.434,0.204,1.1,0.3,3.5,2.6523999999999996
1631110,JEREMY SOCHAN,11.6,0.483,0.187,0.8,0.5,4.6,2.65215
1631172,OUSMANE DIENG,11.55,0.542,0.2075,1.2000000000000002,1.1,4.05,2.652025
1641715,CAM WHITMORE,13.1,0.534,0.255,0.8,0.4,3.0,2.6500499999999994
1641749,KEYONTAE JOHNSON,12.649999999999999,0.576,0.191,1.5,0.6,3.0,2.6488499999999995
1630703,SCOOT HENDERSON,14.0,0.44,0.261,0.8,0.2,2.3,2.64715
1631257,JERMAINE SAMUELS JR.,12.0,0.53,0.1835,1.3,1.0,3.5999999999999996,2.6460250000000003
1629622,MAX STRUS,12.2,0.533,0.167,0.9,0.4,3.9,2.64415
1641787,TOSAN EVBUOMWAN,10.8,0.598,0.143,1.0,1.2000000000000002,4.75,2.63855
1628404,JOSH HART,9.4,0.493,0.133,0.9,0.3,6.8,2.63855
1630648,JORDAN SCHAKEL,12.6,0.529,0.179,0.7,0.1,3.7,2.6376500000000003
1629018,GARY TRENT JR.,13.7,0.531,0.195,1.1,0.1,2.3,2.62545
1631301,JAYLEN SIMS,12.8,0.8,0.174,1.2,0.3,2.7,2.6235999999999997
1641739,TOUMANI CAMARA,11.9,0.516,0.1925,1.7000000000000002,1.0,3.3499999999999996,2.622075
1630556,KESSLER EDWARDS,11.5,0.525,0.1995,1.8,1.4000000000000001,3.45,2.617425
1628976,WENDELL CARTER JR.,11.0,0.6,0.172,0.6,0.5,4.9,2.6132999999999997
1630191,ISAIAH STEWART,10.9,0.575,0.143,0.4,0.8,5.0,2.61145
1631158,BRADY MANEK,12.8,0.611,0.218,0.3,0.8,3.0,2.6074
1641798,JAYLEN MARTIN,12.65,0.559,0.184,1.7,1.2,2.3,2.5994
1630284,KEVON HARRIS,12.35,0.625,0.241,1.7,0.2,2.95,2.5986499999999997
1631022,SHAKIRA AUSTIN,10.0,0.5,0.217,0.8,0.9,5.5,2.58505
1629007,JONTAY PORTER,7.633333333333333,0.5,0.19666666666666666,3.4000000000000004,5.4,4.333333333333333,2.5844999999999994
203922,GLENN ROBINSON III,11.3,0.586,0.145,0.9,0.5,4.3,2.58395
1630701,MICHAEL FOSTER JR.,10.0,0.603,0.199,1.6,2.4,4.2,2.58045
1641718,KEYONTE GEORGE,13.4,0.489,0.226,0.5,0.1,2.6,2.5766999999999998
1631157,RYAN ROLLINS,11.1,0.574,0.245,4.4,1.8,1.9666666666666668,2.57655
1629735,CHRIS SILVA,10.65,0.533,0.21250000000000002,1.0,1.6,4.3,2.5759749999999997
1629126,DEONTE BURTON,12.8,0.544,0.176,1.4,0.5,2.5,2.5727
1630557,COREY KISPERT,13.4,0.602,0.191,0.5,0.2,2.4,2.57155
1631474,TERRELL BROWN JR.,12.6,0.432,0.214,0.7,0.2,3.3,2.571
1641767,BEN SHEPPARD,12.649999999999999,0.531,0.173,0.8,0.4,3.0,2.5696499999999993
1630649,STANLEY UMUDE,11.2,0.547,0.1935,1.2000000000000002,1.3,3.75,2.568425
1630219,SKYLAR MAYS,12.600000000000001,0.568,0.20500000000000002,1.7000000000000002,0.4,2.5,2.5668499999999996
1630604,E.J. LIDDELL,11.149999999999999,0.55,0.21000000000000002,0.8999999999999999,2.3,3.4,2.563999999999999
1628922,AZURÁ STEVENS,10.8,0.451,0.217,1.2,0.9,4.4,2.5602500000000004
1641806,MARKQUIS NOWELL,11.9,0.491,0.21350000000000002,2.8,0.9,2.4,2.5527249999999997
1631262,JULES BERNARD,12.25,0.553,0.221,1.2,0.4,3.0,2.5512499999999996
1631123,JAMAREE BOUYEA,9.866666666666667,0.544,0.18033333333333335,3.6,2.0,3.4333333333333336,2.55085
1630208,NICK RICHARDS,9.7,0.691,0.131,0.4,1.1,5.5,2.55035
1627675,COURTNEY WILLIAMS,10.4,0.495,0.184,1.0,0.3,5.1,2.5491
1630583,SANTI ALDAMA,10.7,0.528,0.177,0.7,0.9,4.6,2.54715
1630591,JALEN SUGGS,12.6,0.578,0.191,1.4,0.6,2.4,2.54425
1641864,KESHAWN JUSTICE,10.4,0.543,0.16699999999999998,2.0,0.7,4.3,2.54115
203486,MASON PLUMLEE,9.65,0.625,0.19,2.3,0.4,4.9,2.5385
1630627,ISAIAH MILLER,12.0,0.5,0.244,1.4,0.4,3.1,2.5365999999999995
1630174,AARON NESMITH,12.2,0.606,0.158,0.9,0.7,2.9,2.5299
1628963,MARVIN BAGLEY III,11.7,0.597,0.204,0.4,0.7,3.6,2.5275
1631214,ALONDES WILLIAMS,12.4,0.601,0.1835,1.3,0.7999999999999999,2.4,2.525225
1628415,DILLON BROOKS,12.7,0.515,0.176,0.9,0.1,2.7,2.5143999999999993
1631217,MOUSSA DIABATÉ,9.55,0.57,0.197,1.7999999999999998,2.3,4.2,2.51355
204335,BETNIJAH LANEY-HAMILTON,12.8,0.574,0.183,0.9,0.1,2.5,2.5122499999999994
1630658,COLIN CASTLETON,9.65,0.563,0.1865,1.2,1.9000000000000001,4.6,2.5105750000000002
1641765,OLIVIER-MAXENCE PROSPER,11.2,0.601,0.178,1.1,0.6,3.7,2.5094
1641775,JORDAN WALSH,10.75,0.511,0.194,1.6,0.9,3.8,2.5012999999999996
1641526,BABACAR SANE,11.0,0.485,0.222,0.5,0.5,4.3,2.5003
1629717,ARMONI BROOKS,12.1,0.579,0.1965,1.4,0.7,2.55,2.5002750000000002
203145,KENT BAZEMORE,10.6,0.483,0.222,1.5,0.9,4.0,2.4999000000000002
1631451,JAVONTE COOKE,11.600000000000001,0.544,0.187,1.5,1.2999999999999998,2.75,2.49935
1641811,SIR'JABARI RICE,11.1,0.5,0.226,4.4,1.3,1.8,2.4964
1641735,AMARI BAILEY,12.25,0.494,0.26349999999999996,1.7,0.7999999999999999,2.2,2.493325
1641711,GRADEY DICK,12.25,0.517,0.182,1.1,0.5,2.7,2.4932
1629130,DUNCAN ROBINSON,12.9,0.589,0.184,0.7,0.2,2.3,2.4929000000000006
1631246,VINCE WILLIAMS JR.,10.3,0.558,0.158,0.9,0.7,4.6,2.4903000000000004
1630611,GUI SANTOS,10.85,0.593,0.198,0.8999999999999999,0.6,4.0,2.4882999999999997
1630846,OLIVIER SARR,8.3,0.632,0.153,0.8,2.7,5.449999999999999,2.4743500000000003
1641738,KOBE BROWN,11.299999999999999,0.559,0.191,1.5,0.8999999999999999,3.05,2.47295
1628380,ZACH COLLINS,11.2,0.531,0.224,0.5,0.8,3.7,2.4723
1631289,BRYCE HAMILTON,12.15,0.533,0.20850000000000002,1.7,0.7,2.2,2.470375
1641756,MIKE MILES JR.,12.2,0.548,0.22849999999999998,1.5,0.4,2.3499999999999996,2.4688749999999997
1641989,ELIJAH HARKLESS,11.6,0.549,0.209,1.0,0.3,3.2,2.4586499999999996
201566,RUSSELL WESTBROOK,11.1,0.486,0.239,1.1,0.3,3.7,2.45805
1629610,DAQUAN JEFFRIES,11.95,0.571,0.224,0.4,1.2,2.6500000000000004,2.4577999999999998
203110,DRAYMOND GREEN,8.6,0.566,0.148,1.0,0.9,5.9,2.4528999999999996
1629634,BRANDON CLARKE,11.3,0.568,0.188,0.8,1.0,3.2,2.4518
1641649,DIAMOND MILLER,12.1,0.448,0.243,0.9,0.3,2.8,2.45105
1630643,JAY HUFF,8.366666666666665,0.7,0.16433333333333333,0.5,6.7,3.266666666666667,2.4496499999999997
1630207,NATE HINTON,9.85,0.563,0.1845,3.1999999999999997,0.9,3.4,2.435275
1630647,EUGENE OMORUYI,11.6,0.549,0.22699999999999998,1.7000000000000002,0.6,2.5,2.43135
1629600,JARRON CUMBERLAND,11.1,0.433,0.176,1.7,0.6,3.2,2.4304999999999994
1630168,ONYEKA OKONGWU,10.2,0.642,0.134,0.5,1.1,4.2,2.4285
1627741,BUDDY HIELD,12.1,0.565,0.186,0.8,0.5,2.5,2.4284
27715,JORDAN WALKER,13.0,0.534,0.291,1.3,0.0,1.5,2.42295
