PLAYER_ID,PLAYER_NAME,PTS,EFG_PCT,USG_PCT,STL,BLK,DREB,Fear_Factor
203954,JOEL EMBIID,1.0,0.374,1.0,0.16216216216216214,0.25373134328358204,0.8514851485148515,0.5337147851856585
1629029,LUKA DONČIĆ,0.9769452449567723,0.38199999999999995,0.9173126614987079,0.18918918918918914,0.07462686567164178,0.8316831683168318,0.5050773653304091
203507,GIANNIS ANTETOKOUNMPO,0.8760806916426512,0.416,0.82687338501292,0.16216216216216214,0.16417910447761194,0.8712871287128714,0.49381177580324936
203999,NIKOLA JOKIĆ,0.7608069164265129,0.408,0.7441860465116279,0.18918918918918914,0.13432835820895522,0.9405940594059407,0.4727018694064731
203076,ANTHONY DAVIS,0.7118155619596541,0.37799999999999995,0.6744186046511628,0.16216216216216214,0.3432835820895522,0.9405940594059407,0.4625326647213922
1641705,VICTOR WEMBANYAMA,0.6138328530259366,0.3446666666666667,0.8062015503875969,0.16216216216216214,0.5373134328358209,0.8316831683168318,0.4591516387177368
1628932,A'JA WILSON,0.6570605187319885,0.3766666666666666,0.7209302325581396,0.18918918918918914,0.3283582089552239,0.7425742574257426,0.43223413950154493
1628983,SHAI GILGEOUS-ALEXANDER,0.8674351585014409,0.37799999999999995,0.8191214470284238,0.27027027027027023,0.13432835820895522,0.46534653465346537,0.4287303681634414
1628369,JAYSON TATUM,0.7752161383285302,0.368,0.7648578811369509,0.13513513513513511,0.08955223880597014,0.712871287128713,0.42839334903471193
1627668,BREANNA STEWART,0.6628242074927954,0.35,0.6821705426356589,0.2027027027027027,0.23880597014925373,0.7623762376237624,0.41921879862672917
201142,KEVIN DURANT,0.7809798270893372,0.3873333333333333,0.731266149870801,0.1216216216216216,0.1791044776119403,0.6039603960396039,0.41745208005914514
1627734,DOMANTAS SABONIS,0.5590778097982708,0.40599999999999997,0.5684754521963824,0.1216216216216216,0.08955223880597014,1.0,0.41617102883126733
2544,LEBRON JAMES,0.7406340057636888,0.3993333333333333,0.7364341085271318,0.17567567567567566,0.07462686567164178,0.6336633663366338,0.41524907936183364
1629483,NAPHEESA COLLIER,0.6195965417867435,0.3413333333333333,0.7260981912144704,0.2162162162162162,0.1791044776119403,0.6534653465346535,0.39778973063415846
1630544,TRE MANN,0.4207492795389049,0.442,0.5710594315245479,0.9459459459459458,0.20895522388059698,0.4917491749174917,0.39755127063413237
203944,JULIUS RANDLE,0.6916426512968299,0.3453333333333333,0.7416020671834624,0.06756756756756756,0.04477611940298507,0.6930693069306931,0.39643954700110584
1630162,ANTHONY EDWARDS,0.7463976945244956,0.348,0.8113695090439277,0.17567567567567566,0.07462686567164178,0.4752475247524752,0.39332489984918356
1628378,DONOVAN MITCHELL,0.7665706051873199,0.36333333333333334,0.7777777777777778,0.2432432432432432,0.07462686567164178,0.42574257425742573,0.39202056841866156
1628389,BAM ADEBAYO,0.5561959654178674,0.3526666666666667,0.6382428940568475,0.14864864864864863,0.13432835820895522,0.801980198019802,0.3912194674718311
1626157,KARL-ANTHONY TOWNS,0.6282420749279539,0.3833333333333333,0.6925064599483205,0.09459459459459457,0.10447761194029849,0.6732673267326733,0.39069946139812584
1630625,DALANO BANTON,0.526416906820365,0.3406666666666667,0.7545219638242894,0.41891891891891886,0.43283582089552236,0.429042904290429,0.38851220505967893
203014,NNEKA OGWUMIKE,0.5504322766570605,0.3546666666666667,0.6770025839793282,0.2297297297297297,0.10447761194029849,0.7029702970297029,0.3855596576084992
1630578,ALPEREN SENGUN,0.6080691642651297,0.3686666666666667,0.6976744186046512,0.16216216216216214,0.10447761194029849,0.6336633663366338,0.38464235877198005
1628368,DE'AARON FOX,0.7665706051873199,0.356,0.7751937984496123,0.27027027027027023,0.05970149253731343,0.3663366336633664,0.3821630378056135
202695,KAWHI LEONARD,0.6829971181556196,0.38999999999999996,0.6744186046511628,0.2162162162162162,0.13432835820895522,0.4851485148514852,0.38067547873062796
1631094,PAOLO BANCHERO,0.6512968299711815,0.3313333333333333,0.7545219638242894,0.1216216216216216,0.08955223880597014,0.5841584158415842,0.3806012876442943
1629630,JA MORANT,0.723342939481268,0.3413333333333333,0.7648578811369509,0.1081081081081081,0.08955223880597014,0.4851485148514852,0.37909359300567813
201939,STEPHEN CURRY,0.7608069164265129,0.38199999999999995,0.7803617571059431,0.09459459459459457,0.05970149253731343,0.39603960396039606,0.3785534481588209
1631254,KENNETH LOFTON JR.,0.45533141210374645,0.3946666666666666,0.6649440137812231,0.4729729729729729,0.38805970149253727,0.44554455445544555,0.37838378096930886
1628398,KYLE KUZMA,0.6397694524495677,0.3473333333333333,0.7622739018087855,0.06756756756756756,0.10447761194029849,0.5643564356435644,0.37733002361504425
1628391,D.J. WILSON,0.3266090297790586,0.5553333333333332,0.5099052540913006,0.2432432432432432,0.8059701492537313,0.4092409240924093,0.376620952298355
203497,RUDY GOBERT,0.4034582132564841,0.44066666666666665,0.39276485788113696,0.09459459459459457,0.3134328358208955,0.9108910891089108,0.37480251465147485
202681,KYRIE IRVING,0.7377521613832854,0.38199999999999995,0.7080103359173128,0.17567567567567566,0.07462686567164178,0.4158415841584159,0.3744133028199009
1628973,JALEN BRUNSON,0.8270893371757925,0.362,0.8036175710594315,0.1216216216216216,0.029850746268656716,0.306930693069307,0.37440606778745045
1628374,LAURI MARKKANEN,0.6685878962536023,0.3853333333333333,0.6227390180878553,0.1216216216216216,0.07462686567164178,0.5841584158415842,0.37310810274111766
